# This is a dataframe of the used to calculate anomalies 
# for the diagnostic group,
# for varying co2 profiles. Used for:
# 
NETsurf,NETtoa,SWsurf,SWtoa,LWsurf,LWtoa,LH,SH,Ts,ConvPrec,StratPrec,ppm,insol
-92.44553505167107,3.8890446993127057,-205.10691226060266,-274.6631671867275,112.66137720893158,278.5522118860402,85.89841881175343,6.547116229700032,291.3259471760737,3.314499858556885,0.0,100,320
-93.28569273285999,2.2847167880346433,-204.98109205683588,-274.6734739227199,111.69539932397589,276.95819071075454,86.46516419903884,6.8205285236313875,291.3668250414031,3.314499858556885,0.0,150,320
-94.22888242940084,0.7200429745718679,-204.85093004298855,-274.6836609925323,110.62204761358771,275.40370396710415,87.10191481497573,7.126967604186607,291.4126407396148,3.314499858556885,0.0,220,320
-94.79053128963855,-0.14129655589437107,-204.779594753311,-274.6890413312962,109.98906346367244,274.54774477540184,87.48133797635224,7.309193303094346,291.4398852980844,3.314499858556885,0.0,270,320
-96.94514641807481,-3.1117609382292812,-204.52030767304527,-274.70760391052494,107.57516125497045,271.59584297229566,88.9386320032053,8.006514404693997,291.54414174984333,3.314499858556885,0.0,540,320
-99.58337628104121,-6.308183871210417,-204.22245752498944,-274.72873177355535,104.63908124394823,268.42054790234494,90.72675949529756,8.85661677555476,291.67124051476486,3.314499858556885,0.0,1080,320
-100.07910736534515,-6.839805820372021,-204.16619899541743,-274.7329009997002,104.08709163007228,267.89309517932816,91.06321039719192,9.015896957970064,291.6950544861804,3.314499858556885,0.0,1215,320
